run_id,source,name,url,status,file,sha256,timestamp_utc
20260425T110359Z,pubchem,pubchem_compound_5344_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/JSON,ok,data\raw\public_api\20260425T110359Z\pubchem_compound_5344_pugview.json,,20260425T110359Z
20260425T110359Z,rcsb,rcsb_tubulin_core_entries,https://data.rcsb.org/rest/v1/core/entry/{entry_id},ok,data\raw\public_api\20260425T110359Z\rcsb_tubulin_core_entries.json,,20260425T110359Z
20260425T111325Z,literature,paginated_fetch,,error,,,20260425T111325Z
20260425T111325Z,rcsb,rcsb_tubulin_search,https://search.rcsb.org/rcsbsearch/v2/query?json=%7B%22query%22%3A%7B%22type%22%3A%22group%22%2C%22logical_operator%22%3A%22and%22%2C%22nodes%22%3A%5B%7B%22type%22%3A%22terminal%22%2C%22service%22%3A%22text%22%2C%22parameters%22%3A%7B%22attribute%22%3A%22struct.title%22%2C%22operator%22%3A%22contains_phrase%22%2C%22value%22%3A%22tubulin%22%7D%7D%5D%7D%2C%22return_type%22%3A%22entry%22%2C%22request_options%22%3A%7B%22paginate%22%3A%7B%22start%22%3A0%2C%22rows%22%3A1000%7D%7D%7D,ok,data\raw\public_api\20260425T111325Z\rcsb_tubulin_search.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_10074128_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10074128/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_10074128_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_10321287_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10321287/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_10321287_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_5352103_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5352103/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_5352103_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_448799_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/448799/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_448799_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_10657_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/10657/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_10657_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_9854073_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/9854073/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_9854073_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_4122_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/4122/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_4122_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_5978_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5978/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_5978_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_36314_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/36314/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_36314_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_5344_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5344/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_5344_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_5281862_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5281862/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_5281862_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_11414799_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11414799/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_11414799_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_11351021_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/11351021/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_11351021_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_139369407_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/139369407/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_139369407_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_6675804_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6675804/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_6675804_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_53379371_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/53379371/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_53379371_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_5353431_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5353431/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_5353431_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_247034_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/247034/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_247034_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_3033830_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/3033830/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_3033830_pugview.json,,20260425T111325Z
20260425T111325Z,pubchem,pubchem_compound_32248_pugview,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/32248/JSON,ok,data\raw\public_api\20260425T111325Z\pubchem_compound_32248_pugview.json,,20260425T111325Z
