dataset_id,snr,snr_c,fdm_lite,psi_lite,iqi_spec,delta_lambda_over_fwhm,delta_bic,p_doublet,peak_nm,prep_stability,p_boundary
pubchem::5978,1,300,-0.996667,0.05,0.00300833,,,,,0.95,0.05
pubchem::5978,3639,300,11.13,0.05,0.9025,,,,,0.95,0.05
pubchem::5978,5,300,-0.983333,0.05,0.0150417,,,,,0.95,0.05
pubchem::5978,3,300,-0.99,0.05,0.009025,,,,,0.95,0.05
pubchem::5978,44,300,-0.853333,0.05,0.132367,,,,,0.95,0.05
pubchem::5978,57,300,-0.81,0.05,0.171475,,,,,0.95,0.05
pubchem::5978,2006,300,5.68667,0.05,0.9025,,,,,0.95,0.05
pubchem::5978,2006,300,5.68667,0.05,0.9025,,,,,0.95,0.05
pubchem::5978,2006,300,5.68667,0.05,0.9025,,,,,0.95,0.05
pubchem::5978,31164,300,102.88,0.05,0.9025,,,,,0.95,0.05
pubchem::5978,501922,300,1672.07,0.05,0.9025,,,,,0.95,0.05
pubchem::5978,278,300,-0.0733333,0.05,0.836317,,,,,0.95,0.05
pubchem::6167,,300,,0.05,,,1995,1,,0.95,0.05
pubchem::6167,,300,,0.05,,,1995,1,,0.95,0.05
pubchem::6167,,300,,0.05,,,1995,1,,0.95,0.05
pubchem::6167,0.9,300,-0.997,0.05,0.0027075,,,,,0.95,0.05
pubchem::6167,0,300,-1,0.05,0,,,,,0.95,0.05
pubchem::6167,547852,300,1825.17,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,3,300,-0.99,0.05,0.009025,,,,,0.95,0.05
pubchem::6167,1.44,300,-0.9952,0.05,0.004332,,,,,0.95,0.05
pubchem::6167,8,300,-0.973333,0.05,0.0240667,,,,,0.95,0.05
pubchem::6167,507791,300,1691.64,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,45,300,-0.85,0.05,0.135375,,,,,0.95,0.05
pubchem::6167,0.5,300,-0.998333,0.05,0.00150417,,,,,0.95,0.05
pubchem::6167,1,300,-0.996667,0.05,0.00300833,,,,,0.95,0.05
pubchem::6167,0.5,300,-0.998333,0.05,0.00150417,,,,,0.95,0.05
pubchem::6167,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6167,5,300,-0.983333,0.05,0.0150417,,,,,0.95,0.05
pubchem::6167,2008,300,5.69333,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,40,300,-0.866667,0.05,0.120333,,,,,0.95,0.05
pubchem::6167,3,300,-0.99,0.05,0.009025,,,,,0.95,0.05
pubchem::6167,100,300,-0.666667,0.05,0.300833,,3.3,0.838891,,0.95,0.05
pubchem::6167,,300,,0.05,,,5,0.924142,,0.95,0.05
pubchem::6167,7,300,-0.976667,0.05,0.0210583,,,,,0.95,0.05
pubchem::6167,,300,,0.05,,,,,230,0.95,0.05
pubchem::6167,,300,,0.05,,,,,243,0.95,0.05
pubchem::6167,254,300,-0.153333,0.05,0.764117,,,,,0.95,0.05
pubchem::6167,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6167,4370,300,13.5667,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,,300,,0.05,,,9,0.989013,,0.95,0.05
pubchem::6167,1,300,-0.996667,0.05,0.00300833,,,,,0.95,0.05
pubchem::6167,1277,300,3.25667,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,1277,300,3.25667,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6167,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6167,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6167,2,300,-0.993333,0.05,0.00601667,,,,,0.95,0.05
pubchem::6167,9.1,300,-0.969667,0.05,0.0273758,,,,,0.95,0.05
pubchem::6167,3,300,-0.99,0.05,0.009025,,,,,0.95,0.05
pubchem::6167,4,300,-0.986667,0.05,0.0120333,,,,,0.95,0.05
pubchem::6167,3,300,-0.99,0.05,0.009025,,,,,0.95,0.05
pubchem::6167,8,300,-0.973333,0.05,0.0240667,,,,,0.95,0.05
pubchem::6167,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6167,2,300,-0.993333,0.05,0.00601667,,,,,0.95,0.05
pubchem::6167,30,300,-0.9,0.05,0.09025,,,,,0.95,0.05
pubchem::6167,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::6167,41,300,-0.863333,0.05,0.123342,,,,,0.95,0.05
pubchem::6167,832,300,1.77333,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,76,300,-0.746667,0.05,0.228633,,,,,0.95,0.05
pubchem::6167,41,300,-0.863333,0.05,0.123342,,,,,0.95,0.05
pubchem::6167,41,300,-0.863333,0.05,0.123342,,,,,0.95,0.05
pubchem::6167,832,300,1.77333,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,832,300,1.77333,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,76,300,-0.746667,0.05,0.228633,,,,,0.95,0.05
pubchem::6167,76,300,-0.746667,0.05,0.228633,,,,,0.95,0.05
pubchem::6167,,300,,0.05,,,177,1,,0.95,0.05
pubchem::6167,,300,,0.05,,,177,1,,0.95,0.05
pubchem::6167,,300,,0.05,,,177,1,,0.95,0.05
pubchem::6167,,300,,0.05,,,177,1,,0.95,0.05
pubchem::6167,2009,300,5.69667,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,,300,,0.05,,,177,1,,0.95,0.05
pubchem::6167,,300,,0.05,,,177,1,,0.95,0.05
pubchem::6167,1.9,300,-0.993667,0.05,0.00571583,,,,,0.95,0.05
pubchem::6167,1.9,300,-0.993667,0.05,0.00571583,,,,,0.95,0.05
pubchem::6167,2015,300,5.71667,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,19694,300,64.6467,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,501922,300,1672.07,0.05,0.9025,,,,,0.95,0.05
pubchem::6167,348,300,0.16,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,,300,,0.05,,,1995,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,1995,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,1995,1,,0.95,0.05
pubchem::6305,0,300,-1,0.05,0,,,,,0.95,0.05
pubchem::6305,0.25,300,-0.999167,0.05,0.000752083,,,,,0.95,0.05
pubchem::6305,,300,,0.05,,,,,280,0.95,0.05
pubchem::6305,,300,,0.05,,,20,0.999955,,0.95,0.05
pubchem::6305,507791,300,1691.64,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,,300,,0.05,,,20,0.999955,,0.95,0.05
pubchem::6305,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6305,,300,,0.05,,,20,0.999955,,0.95,0.05
pubchem::6305,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6305,76,300,-0.746667,0.05,0.228633,,,,,0.95,0.05
pubchem::6305,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,7,300,-0.976667,0.05,0.0210583,,,,,0.95,0.05
pubchem::6305,10835,300,35.1167,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,10835,300,35.1167,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,31781,300,104.937,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,31781,300,104.937,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,19,300,-0.936667,0.05,0.0571583,,,,,0.95,0.05
pubchem::6305,19,300,-0.936667,0.05,0.0571583,,,,,0.95,0.05
pubchem::6305,19,300,-0.936667,0.05,0.0571583,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,22,300,-0.926667,0.05,0.0661833,,,,,0.95,0.05
pubchem::6305,1990,300,5.63333,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6305,5,300,-0.983333,0.05,0.0150417,,,,,0.95,0.05
pubchem::6305,2,300,-0.993333,0.05,0.00601667,,,,,0.95,0.05
pubchem::6305,1,300,-0.996667,0.05,0.00300833,,,,,0.95,0.05
pubchem::6305,1991,300,5.63667,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,4,300,-0.986667,0.05,0.0120333,,,,,0.95,0.05
pubchem::6305,2008,300,5.69333,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,2,300,-0.993333,0.05,0.00601667,,40,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,20,0.999955,,0.95,0.05
pubchem::6305,73,300,-0.756667,0.05,0.219608,,,,,0.95,0.05
pubchem::6305,344,300,0.146667,0.05,0.9025,,,,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,4.6,300,-0.984667,0.05,0.0138383,,,,,0.95,0.05
pubchem::6305,,300,,0.05,,,500,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,,300,,0.05,,,84,1,,0.95,0.05
pubchem::6305,24,300,-0.92,0.05,0.0722,,,,,0.95,0.05
pubchem::6305,57,300,-0.81,0.05,0.171475,,,,,0.95,0.05
pubchem::6305,10.1038,300,-0.966321,0.05,0.0303956,,,,,0.95,0.05
pubchem::6324671,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::6437358,4,300,-0.986667,0.05,0.0120333,,,,,0.95,0.05
pubchem::6437358,11.77,300,-0.960767,0.05,0.0354081,,,,,0.95,0.05
pubchem::6438581,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6438581,,300,,0.05,,,16.3,0.999711,,0.95,0.05
pubchem::6438581,,300,,0.05,,,10.3,0.994234,,0.95,0.05
pubchem::6440397,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::6446789,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::657289,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::6675804,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::6710780,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::6711270,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::9810929,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::9810929,1300,300,3.33333,0.05,0.9025,,,,,0.95,0.05
pubchem::9832825,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::9843752,112,300,-0.626667,0.05,0.336933,,,,,0.95,0.05
pubchem::9843752,507791,300,1691.64,0.05,0.9025,,,,,0.95,0.05
pubchem::9843752,12,300,-0.96,0.05,0.0361,,-12,0.00247262,,0.95,0.05
pubchem::9843752,12,300,-0.96,0.05,0.0361,,,,,0.95,0.05
pubchem::9854073,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::9854073,17,300,-0.943333,0.05,0.0511417,,,,,0.95,0.05
pubchem::9854073,547852,300,1825.17,0.05,0.9025,,,,,0.95,0.05
pubchem::9854073,507791,300,1691.64,0.05,0.9025,,,,,0.95,0.05
pubchem::9854073,0.9,300,-0.997,0.05,0.0027075,,,,,0.95,0.05
pubchem::9854073,95,300,-0.683333,0.05,0.285792,,,,,0.95,0.05
pubchem::9854073,10,300,-0.966667,0.05,0.0300833,,,,,0.95,0.05
pubchem::9949641,62444,300,207.147,0.05,0.9025,,,,,0.95,0.05
pubchem::99957,6,300,-0.98,0.05,0.01805,,,,,0.95,0.05
pubchem::99957,28323,300,93.41,0.05,0.9025,,,,,0.95,0.05
